,gsm,score,gse,title,source_name,characteristics,geo_summary,geo_design,pubmed_ids,tissue,species,archs4_index,geo_platform_biopython,geo_taxon_biopython,geo_entry_type_biopython,geo_gds_type_biopython,geo_pdat_biopython,geo_n_samples_biopython,geo_ftp_link_biopython,pubmed_title_biopython,pubmed_journal_biopython,pubmed_pub_date_biopython,pubmed_doi_biopython,sample_name,spaceflight
219,GSM6052513,0.9956293106079102,GSE201207,Defining the age-dependent and tissue-specific circadian transcriptome in male mice,,,"Cellular circadian clocks direct a daily transcriptional program that supports homeostasis. Emerging evidence supports age-associated changes in circadian functions. To define age-dependent changes at the systems level, we profiled the circadian transcriptome in the hypothalamus, lung, heart, kidney, skeletal muscle, and adrenal gland in 3 age groups. We found age-dependent and tissue-specific clock output changes. Aging reduced the number of rhythmically expressed genes (REGs), indicative of weakened circadian control. Many genes gained rhythmicity in old tissues, reflecting an adaptive response. REGs were enriched for the hallmarks of aging, adding a new dimension to understanding aging. Differential gene expression analysis found that there were temporally distinct clusters of genes in tissue-specific manner. This novel analysis extends the landscape of the understanding of aging. Increased daily gene expression variability is a common feature of aged tissues. Our data highlight the impact of aging on circadian function and temporal changes in gene expression.","Hypothalamus, lung, kidney, skeletal muscle, heart, and adrenal gland tissues from Young (6mo), Aged (18mo), and Old (27mo) male mice were collected every 4h for 48h to characterize the circadian transcriptome changes with age. Two samples per age were collected and pooled for RNAseq analysis.",36640301,,,633553,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/01/10,216,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE201nnn/GSE201207/,Defining the age-dependent and tissue-specific circadian transcriptome in male mice.,Cell reports,2023 Jan 31,10.1016/j.celrep.2022.111982,OSD-512|RR23_ADR_VIV_V2_techrep1,Vivarium Control
220,GSM4199486,0.9967356324195862,GSE141252,Chronologic age and morbidities could converge on gene-specific traits through length-dependent failure of transcript polymerization,,,We provide evidence for the decrease of long transcripts during aging using a unique reference transcriptomic survey of 17 mouse organs sampled at 5 timepoints over the lifespan.,"Transcriptomic profiles of 17 mouse organs, sampled at 4, 9, 12, 18, 24 months of age, were generated by standard illumina RNA-Seq protocols.",,,,314881,GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2021/12/31,518,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE141nnn/GSE141252/,,,,,OSD-512|RR23_ADR_VIV_V2_techrep2,Vivarium Control
221,GSM6052527,0.9965918064117432,GSE201207,Defining the age-dependent and tissue-specific circadian transcriptome in male mice,,,"Cellular circadian clocks direct a daily transcriptional program that supports homeostasis. Emerging evidence supports age-associated changes in circadian functions. To define age-dependent changes at the systems level, we profiled the circadian transcriptome in the hypothalamus, lung, heart, kidney, skeletal muscle, and adrenal gland in 3 age groups. We found age-dependent and tissue-specific clock output changes. Aging reduced the number of rhythmically expressed genes (REGs), indicative of weakened circadian control. Many genes gained rhythmicity in old tissues, reflecting an adaptive response. REGs were enriched for the hallmarks of aging, adding a new dimension to understanding aging. Differential gene expression analysis found that there were temporally distinct clusters of genes in tissue-specific manner. This novel analysis extends the landscape of the understanding of aging. Increased daily gene expression variability is a common feature of aged tissues. Our data highlight the impact of aging on circadian function and temporal changes in gene expression.","Hypothalamus, lung, kidney, skeletal muscle, heart, and adrenal gland tissues from Young (6mo), Aged (18mo), and Old (27mo) male mice were collected every 4h for 48h to characterize the circadian transcriptome changes with age. Two samples per age were collected and pooled for RNAseq analysis.",36640301,,,633567,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/01/10,216,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE201nnn/GSE201207/,Defining the age-dependent and tissue-specific circadian transcriptome in male mice.,Cell reports,2023 Jan 31,10.1016/j.celrep.2022.111982,OSD-512|RR23_ADR_VIV_V2_techrep2,Vivarium Control
222,GSM6052515,0.9964706301689148,GSE201207,Defining the age-dependent and tissue-specific circadian transcriptome in male mice,,,"Cellular circadian clocks direct a daily transcriptional program that supports homeostasis. Emerging evidence supports age-associated changes in circadian functions. To define age-dependent changes at the systems level, we profiled the circadian transcriptome in the hypothalamus, lung, heart, kidney, skeletal muscle, and adrenal gland in 3 age groups. We found age-dependent and tissue-specific clock output changes. Aging reduced the number of rhythmically expressed genes (REGs), indicative of weakened circadian control. Many genes gained rhythmicity in old tissues, reflecting an adaptive response. REGs were enriched for the hallmarks of aging, adding a new dimension to understanding aging. Differential gene expression analysis found that there were temporally distinct clusters of genes in tissue-specific manner. This novel analysis extends the landscape of the understanding of aging. Increased daily gene expression variability is a common feature of aged tissues. Our data highlight the impact of aging on circadian function and temporal changes in gene expression.","Hypothalamus, lung, kidney, skeletal muscle, heart, and adrenal gland tissues from Young (6mo), Aged (18mo), and Old (27mo) male mice were collected every 4h for 48h to characterize the circadian transcriptome changes with age. Two samples per age were collected and pooled for RNAseq analysis.",36640301,,,633555,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/01/10,216,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE201nnn/GSE201207/,Defining the age-dependent and tissue-specific circadian transcriptome in male mice.,Cell reports,2023 Jan 31,10.1016/j.celrep.2022.111982,OSD-512|RR23_ADR_VIV_V2_techrep2,Vivarium Control
223,GSM5615848,0.9964030981063843,GSE185466,Tissue transcriptome atlas across DIO and lean mouse tissues,,,RNA sequencing was performed on several tissues extracted from 5 lean and 5 diet-induced obese (DIO) mice.,RNA sequencing was performed on several tissues extracted from 5 lean and 5 diet-induced obese (DIO) mice.,,,,553393,GPL13112,Mus musculus,GSE,Expression profiling by high throughput sequencing,2021/10/13,204,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE185nnn/GSE185466/,,,,,OSD-512|RR23_ADR_VIV_V2_techrep2,Vivarium Control
224,GSM6052509,0.9963247776031494,GSE201207,Defining the age-dependent and tissue-specific circadian transcriptome in male mice,,,"Cellular circadian clocks direct a daily transcriptional program that supports homeostasis. Emerging evidence supports age-associated changes in circadian functions. To define age-dependent changes at the systems level, we profiled the circadian transcriptome in the hypothalamus, lung, heart, kidney, skeletal muscle, and adrenal gland in 3 age groups. We found age-dependent and tissue-specific clock output changes. Aging reduced the number of rhythmically expressed genes (REGs), indicative of weakened circadian control. Many genes gained rhythmicity in old tissues, reflecting an adaptive response. REGs were enriched for the hallmarks of aging, adding a new dimension to understanding aging. Differential gene expression analysis found that there were temporally distinct clusters of genes in tissue-specific manner. This novel analysis extends the landscape of the understanding of aging. Increased daily gene expression variability is a common feature of aged tissues. Our data highlight the impact of aging on circadian function and temporal changes in gene expression.","Hypothalamus, lung, kidney, skeletal muscle, heart, and adrenal gland tissues from Young (6mo), Aged (18mo), and Old (27mo) male mice were collected every 4h for 48h to characterize the circadian transcriptome changes with age. Two samples per age were collected and pooled for RNAseq analysis.",36640301,,,633549,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/01/10,216,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE201nnn/GSE201207/,Defining the age-dependent and tissue-specific circadian transcriptome in male mice.,Cell reports,2023 Jan 31,10.1016/j.celrep.2022.111982,OSD-512|RR23_ADR_VIV_V2_techrep2,Vivarium Control
225,GSM6052494,0.9960690140724182,GSE201207,Defining the age-dependent and tissue-specific circadian transcriptome in male mice,,,"Cellular circadian clocks direct a daily transcriptional program that supports homeostasis. Emerging evidence supports age-associated changes in circadian functions. To define age-dependent changes at the systems level, we profiled the circadian transcriptome in the hypothalamus, lung, heart, kidney, skeletal muscle, and adrenal gland in 3 age groups. We found age-dependent and tissue-specific clock output changes. Aging reduced the number of rhythmically expressed genes (REGs), indicative of weakened circadian control. Many genes gained rhythmicity in old tissues, reflecting an adaptive response. REGs were enriched for the hallmarks of aging, adding a new dimension to understanding aging. Differential gene expression analysis found that there were temporally distinct clusters of genes in tissue-specific manner. This novel analysis extends the landscape of the understanding of aging. Increased daily gene expression variability is a common feature of aged tissues. Our data highlight the impact of aging on circadian function and temporal changes in gene expression.","Hypothalamus, lung, kidney, skeletal muscle, heart, and adrenal gland tissues from Young (6mo), Aged (18mo), and Old (27mo) male mice were collected every 4h for 48h to characterize the circadian transcriptome changes with age. Two samples per age were collected and pooled for RNAseq analysis.",36640301,,,633534,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/01/10,216,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE201nnn/GSE201207/,Defining the age-dependent and tissue-specific circadian transcriptome in male mice.,Cell reports,2023 Jan 31,10.1016/j.celrep.2022.111982,OSD-512|RR23_ADR_VIV_V2_techrep2,Vivarium Control
226,GSM3308556,0.9959168434143066,GSE117771,RNA-seq analysis regarding adrenal gland contribution in mouse steroid synthesis,,,The adrenal glands of mice are derived from an experiment with two study groups: Intact and orchiectomised (ORX) mice.,RNA-seq analysis of intact (n = 5) and ORX (n = 6) samples,30273606,,,192659,GPL21493,Mus musculus,GSE,Expression profiling by high throughput sequencing,2018/09/03,11,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE117nnn/GSE117771/,Adrenals Contribute to Growth of Castration-Resistant VCaP Prostate Cancer Xenografts.,The American journal of pathology,2018 Dec,10.1016/j.ajpath.2018.07.029,OSD-512|RR23_ADR_VIV_V2_techrep2,Vivarium Control
227,GSM4199571,0.9956961870193481,GSE141252,Chronologic age and morbidities could converge on gene-specific traits through length-dependent failure of transcript polymerization,,,We provide evidence for the decrease of long transcripts during aging using a unique reference transcriptomic survey of 17 mouse organs sampled at 5 timepoints over the lifespan.,"Transcriptomic profiles of 17 mouse organs, sampled at 4, 9, 12, 18, 24 months of age, were generated by standard illumina RNA-Seq protocols.",,,,314963,GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2021/12/31,518,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE141nnn/GSE141252/,,,,,OSD-512|RR23_ADR_VIV_V2_techrep2,Vivarium Control
228,GSM6052506,0.9955803155899048,GSE201207,Defining the age-dependent and tissue-specific circadian transcriptome in male mice,,,"Cellular circadian clocks direct a daily transcriptional program that supports homeostasis. Emerging evidence supports age-associated changes in circadian functions. To define age-dependent changes at the systems level, we profiled the circadian transcriptome in the hypothalamus, lung, heart, kidney, skeletal muscle, and adrenal gland in 3 age groups. We found age-dependent and tissue-specific clock output changes. Aging reduced the number of rhythmically expressed genes (REGs), indicative of weakened circadian control. Many genes gained rhythmicity in old tissues, reflecting an adaptive response. REGs were enriched for the hallmarks of aging, adding a new dimension to understanding aging. Differential gene expression analysis found that there were temporally distinct clusters of genes in tissue-specific manner. This novel analysis extends the landscape of the understanding of aging. Increased daily gene expression variability is a common feature of aged tissues. Our data highlight the impact of aging on circadian function and temporal changes in gene expression.","Hypothalamus, lung, kidney, skeletal muscle, heart, and adrenal gland tissues from Young (6mo), Aged (18mo), and Old (27mo) male mice were collected every 4h for 48h to characterize the circadian transcriptome changes with age. Two samples per age were collected and pooled for RNAseq analysis.",36640301,,,633546,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/01/10,216,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE201nnn/GSE201207/,Defining the age-dependent and tissue-specific circadian transcriptome in male mice.,Cell reports,2023 Jan 31,10.1016/j.celrep.2022.111982,OSD-512|RR23_ADR_VIV_V2_techrep2,Vivarium Control
229,GSM6052507,0.9955170154571533,GSE201207,Defining the age-dependent and tissue-specific circadian transcriptome in male mice,,,"Cellular circadian clocks direct a daily transcriptional program that supports homeostasis. Emerging evidence supports age-associated changes in circadian functions. To define age-dependent changes at the systems level, we profiled the circadian transcriptome in the hypothalamus, lung, heart, kidney, skeletal muscle, and adrenal gland in 3 age groups. We found age-dependent and tissue-specific clock output changes. Aging reduced the number of rhythmically expressed genes (REGs), indicative of weakened circadian control. Many genes gained rhythmicity in old tissues, reflecting an adaptive response. REGs were enriched for the hallmarks of aging, adding a new dimension to understanding aging. Differential gene expression analysis found that there were temporally distinct clusters of genes in tissue-specific manner. This novel analysis extends the landscape of the understanding of aging. Increased daily gene expression variability is a common feature of aged tissues. Our data highlight the impact of aging on circadian function and temporal changes in gene expression.","Hypothalamus, lung, kidney, skeletal muscle, heart, and adrenal gland tissues from Young (6mo), Aged (18mo), and Old (27mo) male mice were collected every 4h for 48h to characterize the circadian transcriptome changes with age. Two samples per age were collected and pooled for RNAseq analysis.",36640301,,,633547,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/01/10,216,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE201nnn/GSE201207/,Defining the age-dependent and tissue-specific circadian transcriptome in male mice.,Cell reports,2023 Jan 31,10.1016/j.celrep.2022.111982,OSD-512|RR23_ADR_VIV_V2_techrep2,Vivarium Control
230,GSM5721485,0.9981850385665894,GSE190389,Diurnal transcriptome landscape of a multi-tissue response to time restricted feeding in mammals,,,"Time-restricted feeding (TRF) is an emerging behavioral nutrition intervention that sustains a daily cycle of feeding and fasting. TRF in animals and humans has shown pleiotropic health benefits arising from multiple organ systems, yet the molecular basis of TRF is not well understood. We subjected mice to isocaloric ad libitum feeding (ALF) or TRF of Western diet, and examined gene expression changes in 22 different brain regions and peripheral organs collected every 2 hour over 24 hour. We discovered TRF profoundly impacts gene expression. Nearly 80% of genes show significant differential expression or rhythmicity under TRF in at least one tissue. Functional annotation of these changes highlight tissue and pathway specific impacts of TRF. These findings and resources will offer a framework for future mechanistic studies, and guide human TRE interventions for various disease conditions with or without pharmacotherapies.",Diurnal mRNA expression profiles from 22 tissues from mice subjected to ad-libitum feeding (ALF) or 9 hr time-restricted feeding (TRF) of Western diet. 1035 libraries were sequenced. Each library was sequenced 1 to 4 times (1677 total samples). The 'description' column includes the library names of the samples.,36599299,,,575681,GPL17021; GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/12/20,1677,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE190nnn/GSE190389/,Diurnal transcriptome landscape of a multi-tissue response to time-restricted feeding in mammals.,Cell metabolism,2023 Jan 3,10.1016/j.cmet.2022.12.006,OSD-512|RR23_ADR_VIV_V3,Vivarium Control
231,GSM4391140,0.9971974492073059,GSE146524,Impact of liver-specific deletion of Dhcr24 gene on tissue gene expression,,,"Genetic loss of the enzyme 3ß-hydroxysterol-∆24 reductase (DHCR24) results in Desmosterolosis (MIM #602398), a rare disease that presents with multiple congenital anomalies. Earlier studies to create a Dhcr24 global knockout mouse have failed as the pups died within 24 h of birth from lethal dermopathy. We generated a conditional knockout mouse model (Dhcr24flx/flx) and validated it by creating a liver-specific knockout Dhcr24flx/flx, Alb-Cre mouse using a mouse expressing cre recombinase driven by the albumin promoter. Despite increased circulatory and liver desmosterol due to loss of cholesterol synthesis in the liver, these mice demonstrated no marked changes in growth, fertility, hepatic architecture, lipoprotein secretion, etc. RNA-Seq analysis of the female mouse liver revealed no notable perturbations in pathways participating in cholesterol biosynthesis.","RNA was isolated from liver, adrenal and macrophage of 1 mouse in each group.  KO mouse from each sex were compared to floxed Cre negative control mouse of the same sex.",33524375,,,351567,GPL15103; GPL13112,Mus musculus,GSE,Expression profiling by high throughput sequencing,2020/09/04,8,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE146nnn/GSE146524/,Generation and validation of a conditional knockout mouse model for desmosterolosis.,Journal of lipid research,2021,10.1016/j.jlr.2021.100028,OSD-512|RR23_ADR_VIV_V3,Vivarium Control
232,GSM4199457,0.9968597888946533,GSE141252,Chronologic age and morbidities could converge on gene-specific traits through length-dependent failure of transcript polymerization,,,We provide evidence for the decrease of long transcripts during aging using a unique reference transcriptomic survey of 17 mouse organs sampled at 5 timepoints over the lifespan.,"Transcriptomic profiles of 17 mouse organs, sampled at 4, 9, 12, 18, 24 months of age, were generated by standard illumina RNA-Seq protocols.",,,,314853,GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2021/12/31,518,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE141nnn/GSE141252/,,,,,OSD-512|RR23_ADR_VIV_V3,Vivarium Control
233,GSM5721460,0.996851921081543,GSE190389,Diurnal transcriptome landscape of a multi-tissue response to time restricted feeding in mammals,,,"Time-restricted feeding (TRF) is an emerging behavioral nutrition intervention that sustains a daily cycle of feeding and fasting. TRF in animals and humans has shown pleiotropic health benefits arising from multiple organ systems, yet the molecular basis of TRF is not well understood. We subjected mice to isocaloric ad libitum feeding (ALF) or TRF of Western diet, and examined gene expression changes in 22 different brain regions and peripheral organs collected every 2 hour over 24 hour. We discovered TRF profoundly impacts gene expression. Nearly 80% of genes show significant differential expression or rhythmicity under TRF in at least one tissue. Functional annotation of these changes highlight tissue and pathway specific impacts of TRF. These findings and resources will offer a framework for future mechanistic studies, and guide human TRE interventions for various disease conditions with or without pharmacotherapies.",Diurnal mRNA expression profiles from 22 tissues from mice subjected to ad-libitum feeding (ALF) or 9 hr time-restricted feeding (TRF) of Western diet. 1035 libraries were sequenced. Each library was sequenced 1 to 4 times (1677 total samples). The 'description' column includes the library names of the samples.,36599299,,,575656,GPL17021; GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/12/20,1677,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE190nnn/GSE190389/,Diurnal transcriptome landscape of a multi-tissue response to time-restricted feeding in mammals.,Cell metabolism,2023 Jan 3,10.1016/j.cmet.2022.12.006,OSD-512|RR23_ADR_VIV_V3,Vivarium Control
234,GSM5721481,0.9967176914215088,GSE190389,Diurnal transcriptome landscape of a multi-tissue response to time restricted feeding in mammals,,,"Time-restricted feeding (TRF) is an emerging behavioral nutrition intervention that sustains a daily cycle of feeding and fasting. TRF in animals and humans has shown pleiotropic health benefits arising from multiple organ systems, yet the molecular basis of TRF is not well understood. We subjected mice to isocaloric ad libitum feeding (ALF) or TRF of Western diet, and examined gene expression changes in 22 different brain regions and peripheral organs collected every 2 hour over 24 hour. We discovered TRF profoundly impacts gene expression. Nearly 80% of genes show significant differential expression or rhythmicity under TRF in at least one tissue. Functional annotation of these changes highlight tissue and pathway specific impacts of TRF. These findings and resources will offer a framework for future mechanistic studies, and guide human TRE interventions for various disease conditions with or without pharmacotherapies.",Diurnal mRNA expression profiles from 22 tissues from mice subjected to ad-libitum feeding (ALF) or 9 hr time-restricted feeding (TRF) of Western diet. 1035 libraries were sequenced. Each library was sequenced 1 to 4 times (1677 total samples). The 'description' column includes the library names of the samples.,36599299,,,575677,GPL17021; GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/12/20,1677,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE190nnn/GSE190389/,Diurnal transcriptome landscape of a multi-tissue response to time-restricted feeding in mammals.,Cell metabolism,2023 Jan 3,10.1016/j.cmet.2022.12.006,OSD-512|RR23_ADR_VIV_V3,Vivarium Control
235,GSM4199486,0.9965284466743469,GSE141252,Chronologic age and morbidities could converge on gene-specific traits through length-dependent failure of transcript polymerization,,,We provide evidence for the decrease of long transcripts during aging using a unique reference transcriptomic survey of 17 mouse organs sampled at 5 timepoints over the lifespan.,"Transcriptomic profiles of 17 mouse organs, sampled at 4, 9, 12, 18, 24 months of age, were generated by standard illumina RNA-Seq protocols.",,,,314881,GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2021/12/31,518,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE141nnn/GSE141252/,,,,,OSD-512|RR23_ADR_VIV_V3,Vivarium Control
236,GSM5721488,0.9964612722396851,GSE190389,Diurnal transcriptome landscape of a multi-tissue response to time restricted feeding in mammals,,,"Time-restricted feeding (TRF) is an emerging behavioral nutrition intervention that sustains a daily cycle of feeding and fasting. TRF in animals and humans has shown pleiotropic health benefits arising from multiple organ systems, yet the molecular basis of TRF is not well understood. We subjected mice to isocaloric ad libitum feeding (ALF) or TRF of Western diet, and examined gene expression changes in 22 different brain regions and peripheral organs collected every 2 hour over 24 hour. We discovered TRF profoundly impacts gene expression. Nearly 80% of genes show significant differential expression or rhythmicity under TRF in at least one tissue. Functional annotation of these changes highlight tissue and pathway specific impacts of TRF. These findings and resources will offer a framework for future mechanistic studies, and guide human TRE interventions for various disease conditions with or without pharmacotherapies.",Diurnal mRNA expression profiles from 22 tissues from mice subjected to ad-libitum feeding (ALF) or 9 hr time-restricted feeding (TRF) of Western diet. 1035 libraries were sequenced. Each library was sequenced 1 to 4 times (1677 total samples). The 'description' column includes the library names of the samples.,36599299,,,575684,GPL17021; GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/12/20,1677,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE190nnn/GSE190389/,Diurnal transcriptome landscape of a multi-tissue response to time-restricted feeding in mammals.,Cell metabolism,2023 Jan 3,10.1016/j.cmet.2022.12.006,OSD-512|RR23_ADR_VIV_V3,Vivarium Control
237,GSM5615848,0.9961142539978027,GSE185466,Tissue transcriptome atlas across DIO and lean mouse tissues,,,RNA sequencing was performed on several tissues extracted from 5 lean and 5 diet-induced obese (DIO) mice.,RNA sequencing was performed on several tissues extracted from 5 lean and 5 diet-induced obese (DIO) mice.,,,,553393,GPL13112,Mus musculus,GSE,Expression profiling by high throughput sequencing,2021/10/13,204,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE185nnn/GSE185466/,,,,,OSD-512|RR23_ADR_VIV_V3,Vivarium Control
238,GSM5721463,0.9960440993309021,GSE190389,Diurnal transcriptome landscape of a multi-tissue response to time restricted feeding in mammals,,,"Time-restricted feeding (TRF) is an emerging behavioral nutrition intervention that sustains a daily cycle of feeding and fasting. TRF in animals and humans has shown pleiotropic health benefits arising from multiple organ systems, yet the molecular basis of TRF is not well understood. We subjected mice to isocaloric ad libitum feeding (ALF) or TRF of Western diet, and examined gene expression changes in 22 different brain regions and peripheral organs collected every 2 hour over 24 hour. We discovered TRF profoundly impacts gene expression. Nearly 80% of genes show significant differential expression or rhythmicity under TRF in at least one tissue. Functional annotation of these changes highlight tissue and pathway specific impacts of TRF. These findings and resources will offer a framework for future mechanistic studies, and guide human TRE interventions for various disease conditions with or without pharmacotherapies.",Diurnal mRNA expression profiles from 22 tissues from mice subjected to ad-libitum feeding (ALF) or 9 hr time-restricted feeding (TRF) of Western diet. 1035 libraries were sequenced. Each library was sequenced 1 to 4 times (1677 total samples). The 'description' column includes the library names of the samples.,36599299,,,575659,GPL17021; GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/12/20,1677,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE190nnn/GSE190389/,Diurnal transcriptome landscape of a multi-tissue response to time-restricted feeding in mammals.,Cell metabolism,2023 Jan 3,10.1016/j.cmet.2022.12.006,OSD-512|RR23_ADR_VIV_V3,Vivarium Control
239,GSM5721467,0.9959802627563477,GSE190389,Diurnal transcriptome landscape of a multi-tissue response to time restricted feeding in mammals,,,"Time-restricted feeding (TRF) is an emerging behavioral nutrition intervention that sustains a daily cycle of feeding and fasting. TRF in animals and humans has shown pleiotropic health benefits arising from multiple organ systems, yet the molecular basis of TRF is not well understood. We subjected mice to isocaloric ad libitum feeding (ALF) or TRF of Western diet, and examined gene expression changes in 22 different brain regions and peripheral organs collected every 2 hour over 24 hour. We discovered TRF profoundly impacts gene expression. Nearly 80% of genes show significant differential expression or rhythmicity under TRF in at least one tissue. Functional annotation of these changes highlight tissue and pathway specific impacts of TRF. These findings and resources will offer a framework for future mechanistic studies, and guide human TRE interventions for various disease conditions with or without pharmacotherapies.",Diurnal mRNA expression profiles from 22 tissues from mice subjected to ad-libitum feeding (ALF) or 9 hr time-restricted feeding (TRF) of Western diet. 1035 libraries were sequenced. Each library was sequenced 1 to 4 times (1677 total samples). The 'description' column includes the library names of the samples.,36599299,,,575663,GPL17021; GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/12/20,1677,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE190nnn/GSE190389/,Diurnal transcriptome landscape of a multi-tissue response to time-restricted feeding in mammals.,Cell metabolism,2023 Jan 3,10.1016/j.cmet.2022.12.006,OSD-512|RR23_ADR_VIV_V3,Vivarium Control
240,GSM4199457,0.9964914321899414,GSE141252,Chronologic age and morbidities could converge on gene-specific traits through length-dependent failure of transcript polymerization,,,We provide evidence for the decrease of long transcripts during aging using a unique reference transcriptomic survey of 17 mouse organs sampled at 5 timepoints over the lifespan.,"Transcriptomic profiles of 17 mouse organs, sampled at 4, 9, 12, 18, 24 months of age, were generated by standard illumina RNA-Seq protocols.",,,,314853,GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2021/12/31,518,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE141nnn/GSE141252/,,,,,OSD-512|RR23_ADR_VIV_V4,Vivarium Control
241,GSM6052524,0.9956248998641968,GSE201207,Defining the age-dependent and tissue-specific circadian transcriptome in male mice,,,"Cellular circadian clocks direct a daily transcriptional program that supports homeostasis. Emerging evidence supports age-associated changes in circadian functions. To define age-dependent changes at the systems level, we profiled the circadian transcriptome in the hypothalamus, lung, heart, kidney, skeletal muscle, and adrenal gland in 3 age groups. We found age-dependent and tissue-specific clock output changes. Aging reduced the number of rhythmically expressed genes (REGs), indicative of weakened circadian control. Many genes gained rhythmicity in old tissues, reflecting an adaptive response. REGs were enriched for the hallmarks of aging, adding a new dimension to understanding aging. Differential gene expression analysis found that there were temporally distinct clusters of genes in tissue-specific manner. This novel analysis extends the landscape of the understanding of aging. Increased daily gene expression variability is a common feature of aged tissues. Our data highlight the impact of aging on circadian function and temporal changes in gene expression.","Hypothalamus, lung, kidney, skeletal muscle, heart, and adrenal gland tissues from Young (6mo), Aged (18mo), and Old (27mo) male mice were collected every 4h for 48h to characterize the circadian transcriptome changes with age. Two samples per age were collected and pooled for RNAseq analysis.",36640301,,,633564,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/01/10,216,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE201nnn/GSE201207/,Defining the age-dependent and tissue-specific circadian transcriptome in male mice.,Cell reports,2023 Jan 31,10.1016/j.celrep.2022.111982,OSD-512|RR23_ADR_VIV_V4,Vivarium Control
242,GSM5721461,0.9947066307067871,GSE190389,Diurnal transcriptome landscape of a multi-tissue response to time restricted feeding in mammals,,,"Time-restricted feeding (TRF) is an emerging behavioral nutrition intervention that sustains a daily cycle of feeding and fasting. TRF in animals and humans has shown pleiotropic health benefits arising from multiple organ systems, yet the molecular basis of TRF is not well understood. We subjected mice to isocaloric ad libitum feeding (ALF) or TRF of Western diet, and examined gene expression changes in 22 different brain regions and peripheral organs collected every 2 hour over 24 hour. We discovered TRF profoundly impacts gene expression. Nearly 80% of genes show significant differential expression or rhythmicity under TRF in at least one tissue. Functional annotation of these changes highlight tissue and pathway specific impacts of TRF. These findings and resources will offer a framework for future mechanistic studies, and guide human TRE interventions for various disease conditions with or without pharmacotherapies.",Diurnal mRNA expression profiles from 22 tissues from mice subjected to ad-libitum feeding (ALF) or 9 hr time-restricted feeding (TRF) of Western diet. 1035 libraries were sequenced. Each library was sequenced 1 to 4 times (1677 total samples). The 'description' column includes the library names of the samples.,36599299,,,575657,GPL17021; GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/12/20,1677,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE190nnn/GSE190389/,Diurnal transcriptome landscape of a multi-tissue response to time-restricted feeding in mammals.,Cell metabolism,2023 Jan 3,10.1016/j.cmet.2022.12.006,OSD-512|RR23_ADR_VIV_V4,Vivarium Control
